2008-04-29,6
2008-05-06,6
2008-05-13,6
2008-05-20,6
2008-05-27,6
2008-06-03,6
2008-06-10,6
2008-06-17,6
2008-06-24,6
2008-07-01,6
2008-07-08,8
2008-07-15,11
2008-07-22,14
2008-07-29,23
2008-08-05,24
2008-08-12,28
2008-08-19,36
2008-08-26,36
2008-09-02,46
2008-09-09,45
2008-09-16,48
2008-09-23,49
2008-09-30,49
2008-10-07,48
2008-10-14,48
2008-10-21,47
2008-10-28,48
2008-11-04,46
2008-11-11,45
2008-11-18,41
2008-11-25,41
2008-12-02,37
2008-12-09,40
2008-12-16,33
2008-12-23,32
2009-01-01,28
2009-01-08,24
2009-01-15,25
2009-01-22,20
2009-01-29,22
2009-02-05,25
2009-02-12,23
2009-02-19,23
2009-02-26,21
2009-03-05,16
2009-03-12,17
2009-03-19,23
2009-03-26,22
2009-04-02,9
2009-04-09,9
2009-04-16,9
2009-04-23,9
2009-04-30,9
2009-05-07,9
2009-05-14,22
2009-05-21,23
2009-05-28,23
2009-06-04,10
2009-06-11,11
2009-06-18,11
2009-06-25,11
2009-07-02,11
2009-07-09,11
2009-07-16,21
2009-07-23,21
2009-07-30,21
2009-08-06,25
2009-08-13,33
2009-08-20,40
2009-08-27,43
2009-09-03,49
2009-09-10,42
2009-09-17,51
2009-09-24,47
2009-10-01,51
2009-10-08,48
2009-10-15,49
2009-10-22,47
2009-10-29,47
2009-11-05,47
2009-11-12,47
2009-11-19,47
2009-11-26,47
2009-12-03,47
2009-12-10,47
2009-12-17,48
2009-12-24,48
2010-01-01,48
2010-01-08,53
2010-01-15,52
2010-01-22,52
2010-01-29,49
2010-02-05,47
2010-02-12,47
2010-02-19,45
2010-02-26,41
2010-03-05,43
2010-03-12,36
2010-03-19,36
2010-03-26,38
2010-04-02,40
2010-04-09,40
2010-04-16,40
2010-04-23,37
2010-04-30,38
2010-05-07,38
2010-05-14,37
2010-05-21,36
2010-05-28,37
2010-06-04,39
2010-06-11,47
2010-06-18,45
2010-06-25,47
2010-07-02,46
2010-07-09,46
2010-07-16,46
2010-07-23,40
2010-07-30,45
2010-08-06,48
2010-08-13,48
2010-08-20,52
2010-08-27,52
2010-09-03,52
2010-09-10,51
2010-09-17,51
2010-09-24,53
2010-10-01,52
2010-10-08,51
2010-10-15,53
2010-10-22,52
2010-10-29,52
2010-11-05,52
2010-11-12,52
2010-11-19,52
2010-11-26,52
2010-12-03,48
2010-12-10,36
2010-12-17,35
2010-12-24,35
2011-01-01,35
2011-01-08,28
2011-01-15,32
2011-01-22,32
2011-01-29,27
2011-02-05,22
2011-02-12,19
2011-02-19,18
2011-02-26,18
2011-03-05,16
2011-03-12,16
2011-03-19,11
2011-03-26,11
2011-04-02,12
2011-04-09,11
2011-04-16,11
2011-04-23,10
2011-04-30,9
2011-05-07,9
2011-05-14,9
2011-05-21,11
2011-05-28,12
2011-06-04,11
2011-06-11,11
2011-06-18,13
2011-06-25,13
2011-07-02,14
2011-07-09,14
2011-07-16,16
2011-07-23,19
2011-07-30,25
2011-08-06,31
2011-08-13,32
2011-08-20,32
2011-08-27,32
2011-09-03,34
2011-09-10,34
2011-09-17,36
2011-09-24,37
2011-10-01,42
2011-10-08,43
2011-10-15,43
2011-10-22,37
2011-10-29,36
2011-11-05,36
2011-11-12,36
2011-11-19,36
2011-11-26,36
2011-12-03,36
2011-12-10,36
2011-12-17,28
2011-12-24,28
2012-01-01,28
2012-01-08,29
2012-01-15,29
2012-01-22,25
2012-01-29,25
2012-02-05,20
2012-02-12,16
2012-02-19,14
2012-02-26,13
2012-03-04,13
2012-03-11,11
2012-03-18,11
2012-03-25,11
2012-04-01,12
2012-04-08,12
2012-04-15,11
2012-04-22,11
2012-04-29,11
2012-05-06,11
2012-05-13,11
2012-05-20,11
2012-05-27,11
2012-06-03,11
2012-06-10,14
2012-06-17,20
2012-06-24,15
2012-07-01,20
2012-07-08,29
2012-07-15,51
2012-07-22,60
2012-07-29,60
2012-08-05,52
2012-08-12,54
2012-08-19,60
2012-08-26,55
2012-09-02,60
2012-09-09,53
2012-09-16,53
2012-09-23,53
2012-09-30,57
2012-10-07,58
2012-10-14,57
2012-10-21,58
2012-10-28,57
2012-11-04,56
2012-11-11,56
2012-11-18,47
2012-11-25,47
2012-12-02,47
2012-12-09,48
2012-12-16,48
2012-12-23,47
2013-01-01,48
2013-01-08,48
2013-01-15,52
2013-01-22,48
2013-01-29,47
2013-02-05,47
2013-02-12,45
2013-02-19,42
2013-02-26,44
2013-03-05,40
2013-03-12,39
2013-03-19,39
2013-03-26,32
2013-04-02,25
2013-04-09,24
2013-04-16,24
2013-04-23,24
