2010-07-02,8
2010-07-09,8
2010-07-16,8
2010-07-23,8
2010-07-30,8
2010-08-06,8
2010-08-13,8
2010-08-20,8
2010-08-27,7
2010-09-03,7
2010-09-10,7
2010-09-17,7
2010-09-24,7
2010-10-01,7
2010-10-08,7
2010-10-15,7
2010-10-22,7
2010-10-29,7
2010-11-05,7
2010-11-12,7
2010-11-19,8
2010-11-26,8
2010-12-03,8
2010-12-10,8
2010-12-17,8
2010-12-24,8
2011-01-01,8
2011-01-08,8
2011-01-15,8
2011-01-22,8
2011-01-29,8
2011-02-05,8
2011-02-12,8
2011-02-19,8
2011-02-26,8
2011-03-05,8
2011-03-12,8
2011-03-19,8
2011-03-26,7
2011-04-02,7
2011-04-09,7
2011-04-16,7
2011-04-23,7
2011-04-30,7
2011-05-07,7
2011-05-14,7
2011-05-21,7
2011-05-28,7
2011-06-04,7
2011-06-11,7
2011-06-18,7
2011-06-25,7
2011-07-02,7
2011-07-09,7
2011-07-16,7
2011-07-23,7
2011-07-30,7
2011-08-06,7
2011-08-13,7
2011-08-20,7
2011-08-27,7
2011-09-03,7
2011-09-10,7
2011-09-17,7
2011-09-24,7
2011-10-01,7
2011-10-08,7
2011-10-15,7
2011-10-22,7
2011-10-29,7
2011-11-05,7
2011-11-12,8
2011-11-19,8
2011-11-26,7
2011-12-03,8
2011-12-10,8
2011-12-17,8
2011-12-24,8
2012-01-01,8
2012-01-08,8
2012-01-15,8
2012-01-22,8
2012-01-29,8
2012-02-05,8
2012-02-12,8
2012-02-19,8
2012-02-26,8
2012-03-04,8
2012-03-11,8
2012-03-18,8
2012-03-25,8
2012-04-01,8
2012-04-08,8
2012-04-15,8
2012-04-22,8
2012-04-29,8
2012-05-06,8
2012-05-13,8
2012-05-20,7
2012-05-27,7
2012-06-03,7
2012-06-10,7
2012-06-17,7
2012-06-24,7
2012-07-01,7
2012-07-08,7
2012-07-15,7
2012-07-22,7
2012-07-29,7
2012-08-05,7
2012-08-12,7
2012-08-19,7
2012-08-26,7
2012-09-02,7
2012-09-09,7
2012-09-16,7
2012-09-23,7
2012-09-30,7
2012-10-07,7
2012-10-14,7
2012-10-21,7
2012-10-28,7
2012-11-04,7
2012-11-11,7
2012-11-18,7
2012-11-25,7
2012-12-02,7
2012-12-09,8
2012-12-16,8
2012-12-23,8
2013-01-01,8
2013-01-08,8
2013-01-15,8
2013-01-22,8
2013-01-29,7
2013-02-05,7
2013-02-12,7
2013-02-19,8
2013-02-26,8
2013-03-05,8
2013-03-12,8
2013-03-19,8
2013-03-26,8
2013-04-02,8
2013-04-09,8
2013-04-16,8
2013-04-23,8
2013-04-30,7
2013-05-07,7
2013-05-14,7
2013-05-21,7
2013-05-28,7
2013-06-04,7
2013-06-11,7
2013-06-18,7
2013-06-25,7
