2010-07-02,4
2010-07-09,6
2010-07-16,9
2010-07-23,22
2010-07-30,22
2010-08-06,22
2010-08-13,22
2010-08-20,23
2010-08-27,23
2010-09-03,8
2010-09-10,10
2010-09-17,7
2010-09-24,5
2010-10-01,5
2010-10-08,7
2010-10-15,7
2010-10-22,7
2010-10-29,8
2010-11-05,9
2010-11-12,9
2010-11-19,24
2010-11-26,24
2010-12-03,24
2010-12-10,24
2010-12-17,22
2010-12-24,6
2011-01-01,6
2011-01-08,6
2011-01-15,6
2011-01-22,6
2011-01-29,6
2011-02-05,8
2011-02-12,9
2011-02-19,8
2011-02-26,10
2011-03-05,9
2011-03-12,9
2011-03-19,23
2011-03-26,24
2011-04-02,24
2011-04-09,22
2011-04-16,10
2011-04-23,10
2011-04-30,10
2011-05-07,10
2011-05-14,5
2011-05-21,7
2011-05-28,10
2011-06-04,9
2011-06-11,22
2011-06-18,22
2011-06-25,22
2011-07-02,22
2011-07-09,22
2011-07-16,9
2011-07-23,7
2011-07-30,6
2011-08-06,5
2011-08-13,7
2011-08-20,7
2011-08-27,9
2011-09-03,22
2011-09-10,22
2011-09-17,5
2011-09-24,5
2011-10-01,5
2011-10-08,5
2011-10-15,5
2011-10-22,3
2011-10-29,3
2011-11-05,5
2011-11-12,5
2011-11-19,5
2011-11-26,5
2011-12-03,7
2011-12-10,7
2011-12-17,7
2011-12-24,4
2012-01-01,2
2012-01-08,2
2012-01-15,2
2012-01-22,2
2012-01-29,2
2012-02-05,3
2012-02-12,3
2012-02-19,5
2012-02-26,5
2012-03-04,5
2012-03-11,7
2012-03-18,5
2012-03-25,7
2012-04-01,8
2012-04-08,7
2012-04-15,7
2012-04-22,7
2012-04-29,5
2012-05-06,7
2012-05-13,7
2012-05-20,7
2012-05-27,7
2012-06-03,6
2012-06-10,5
2012-06-17,7
2012-06-24,7
2012-07-01,9
2012-07-08,23
2012-07-15,22
2012-07-22,24
2012-07-29,23
2012-08-05,23
2012-08-12,23
2012-08-19,23
2012-08-26,22
2012-09-02,22
2012-09-09,7
2012-09-16,7
2012-09-23,9
2012-09-30,9
2012-10-07,9
2012-10-14,9
2012-10-21,9
2012-10-28,8
2012-11-04,9
2012-11-11,9
2012-11-18,9
2012-11-25,8
2012-12-02,7
2012-12-09,7
2012-12-16,9
2012-12-23,23
2013-01-01,23
2013-01-08,22
2013-01-15,23
2013-01-22,22
2013-01-29,7
2013-02-05,6
2013-02-12,5
2013-02-19,5
2013-02-26,5
2013-03-05,5
2013-03-12,5
2013-03-19,5
2013-03-26,5
2013-04-02,4
2013-04-09,4
2013-04-16,5
2013-04-23,8
2013-04-30,10
2013-05-07,8
2013-05-14,10
2013-05-21,10
2013-05-28,10
2013-06-04,10
2013-06-11,22
2013-06-18,5
2013-06-25,10
